avg
1.9059200292103098
1.2421515490290056
0.8588158236124638
0.6003129442419745
0.4461103496255464
0.3442270019271346
0.29122797348984203
0.23293608443851582
0.22552586339555136
0.1711467903140972
0.1559006510897421
0.11719767586888331
0.11289531930692678
0.09444329612761664
0.08920971214977577
0.06926966615104409
0.08256390658217316
0.07222430206280157
0.051228387456352664
0.053137412516791965
0.06159095505991177
0.04710258675021584
0.05158381427675138
0.03589350220716108
0.03725923494386552
0.04010825918126352
0.032500569620857636
0.03619846989765123
0.03083585876665615
0.02455181450999501
0.022620042195896316
0.025449903483505197
